AktivitÃ¤ts-ID;AktivitÃ¤tsdatum;Name der AktivitÃ¤t;AktivitÃ¤tsart;AktivitÃ¤tsbeschreibung;Verstrichene Zeit;Distanz;Max. Herzfrequenz;Relative Leistung;Pendeln;Hinweis zur PrivatsphÃ¤re fÃ¼r AktivitÃ¤ten;AktivitÃ¤tsausrÃ¼stung;Dateiname;Sportlergewicht;Fahrradgewicht;Verstrichene Zeit_1;Bewegungszeit;Distanz_2;HÃ¶chstgeschw.;Durchschnittliche Geschwindigkeit;HÃ¶henzunahme;HÃ¶henunterschied;Min. HÃ¶he;Max. HÃ¶he;Max. Steigung;Durchschnittliche Steigung;Durchschnittliche positive Steigung;Durchschnittliche negative Steigung;Max. Tritt-/Schrittfrequenz;Durchschnittliche Trittfrequenz;Max. Herzfrequenz_3;Durchschnittliche Herzfrequenz;Max. Watt;Durchschnittliche Watt;Kalorien;Max. Temperatur;Durchschnittliche Temperatur;Relative Leistung_4;Gesamtarbeit;Anzahl LÃ¤ufe;Bergaufzeit;Bergabzeit;Andere Zeit;GefÃ¼hlte Anstrengung;Art;Startzeit;Gewichtete durchschnittliche Leistung;Leistungszahl;GefÃ¼hlte Anstrengung verwenden;GefÃ¼hlte relative Leistung;Pendeln_5;Insgesamt gestemmtes Gewicht;Von Upload;Auf Steigung angepasste Distanz;Wetterbeobachtungszeit;Wetterlage;Wetter: Temperatur;Scheinbare Temperatur;Taupunkt;Luftfeuchtigkeit;Wetter: Druck;Windgeschwindigkeit;WindbÃ¶e;Windrichtung;NiederschlagsintensitÃ¤t;Sonnenaufgangszeit;Sonnenuntergangszeit;Mondphase;Fahrrad;AusrÃ¼stung;Niederschlagswahrscheinlichkeit;Niederschlagsart;Wolkendecke;Wetter: Sichtbarkeit;UV-Index;Wetter: Ozon;Sprunganzahl;Schwierigkeit insgesamt;Durchschnittlicher Flow;Markiert;Durchschnittsgeschwindigkeit im Aufzeichnungszeitraum;Auf Schotter zurÃ¼ckgelegte Distanz;Neu getestete Distanz;Neu getestete Schotterdistanz;AktivitÃ¤tsanzahl;Schritte insgesamt;Eingesparte COâ‚‚-Emissionen;Pool-LÃ¤nge;Trainingsbelastung;IntensitÃ¤t;Durchschnittliches auf Steigung angepasstes Tempo;Medien
3194745354;18.03.2020 14:21;FlÃ¼chte vor RealitÃ¤t;Radfahrt;;10096;51,26;;;FALSCH;;;activities/3194745354.gpx;70;;10096;8302;51263.60156;18.39999962;6.17484951;1098.334717;1237.930054;545.2000122;977.5999756;37.59999847;-0.272317976;;;;;;;;164.3642731;1521.473145;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3197851973;19.03.2020 15:28;SchnÃ¤u BÃ¤uper;Radfahrt;;6539;39,99;;;FALSCH;;;activities/3197851973.gpx;70;;6539;5618;39989.69922;18.60000038;7.118138313;495.6477356;495.2479858;503.7999878;805.4000244;35.90000153;0.001000258;;;;;;;;162.1827087;1015.925659;;;;;;;;;;;;;;;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3202666654;21.03.2020 09:15;Boge 17;Lauf;;4720;14,65;;;FALSCH;;;activities/3202666654.gpx;70;;4720;4334;14655.5;11.5;3.381518126;298.8491821;299.6489868;475.6000061;585.9000244;45.59999847;-0.005458701;;;;;;;;;1353.338135;;;;;;;;;;;;;;;;0;;1;15735.09961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3209691067;23.03.2020 11:09;Mittagslauf;Lauf;;3791;12,65;;;FALSCH;;;activities/3209691067.gpx;70;;3791;3346;12655.59961;9;3.782307148;185.7144165;179.4140015;501.2000122;582.7999878;30.70000076;0.049780335;;;;;;;;;1130.148438;;;;;;;;;;;;;;;;0;;1;13140.09961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3223483182;27.03.2020 12:04;Business as usual;Radfahrt;;5369;37,34;;;FALSCH;;;activities/3223483182.gpx;70;;5369;5084;37343.5;16.39999962;7.345298767;616.7037964;616.8040161;477.6000061;701.7000122;23.79999924;-0.000267784;;;;;;;;181.6238403;1029.564697;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3228089080;28.03.2020 14:45;Die letschte Meter heiloufe ðŸ¤¦ðŸ»â€â™‚ï¸;Radfahrt;;5627;33,56;;;FALSCH;;;activities/3228089080.gpx;70;;5627;4806;33565.39844;18;6.984061718;721.480957;745.4810181;629.7999878;1123.900024;40;-0.071502201;;;;;;;;183.1990814;981.706665;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3250591659;03.04.2020 13:14;Love;Radfahrt;;13660;71,05;;;FALSCH;;;activities/3250591659.gpx;70;;13660;10412;71055.89844;18.10000038;6.82442379;1163.400757;1163.400024;513.5;937.2999878;49.09999847;0;;;;;;;;171.1127472;1986.515869;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3266672584;07.04.2020 11:21;Off-Road-Beauty;Radfahrt;;12353;63,56;;;FALSCH;;;activities/3266672584.gpx;70;;12353;10558;63564.10156;16.79999924;6.020467758;1044.729126;1044.530029;504.8999939;873.7999878;44;0.000314643;;;;;;;;152.72435;1797.892944;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/1488F326-55D7-464C-B8BD-6B2E06743E24.jpg|media/F6675A75-ABC6-48BC-9384-98555BF41923.jpg|media/106080E8-9BF0-4252-B523-1E5B25CAD445.jpg
3270864906;08.04.2020 08:11;J;Radfahrt;;18256;82,88;;;FALSCH;;;activities/3270864906.gpx;70;;18256;15077;82879.20313;20.79999924;5.497061729;1766.113892;1767.209961;523.9000244;1616.099976;32.5;-0.001327233;;;;;;;;148.1000061;2489.687744;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/09320083-ADCD-49A8-8E6F-3EB6E2FA2FDA.jpg
3276355838;09.04.2020 16:28;New Hood #3014;Lauf;;2958;8,21;;;FALSCH;;;activities/3276355838.gpx;70;;2958;2209;8210.299805;6.699999809;3.716749668;185.7999725;186;487.6000061;557.2999878;47.29999924;-0.002435965;;;;;;;;;775.3327026;;;;;;;;;;;;;;;;0;;1;9014.700195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3284029133;11.04.2020 11:57;2.5h;Radfahrt;;2785;19,34;;;FALSCH;;;activities/3284029133.gpx;70;;2785;2374;19348.69922;16;8.150252342;158.1882935;158.1880035;520.0999756;598.5;8.800000191;0;;;;;;;;173.7971497;460.0423889;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3288819013;12.04.2020 08:11;Gottesdienst to go - 12 Kapellen;Radfahrt;;15114;73,03;;;FALSCH;;;activities/3288819013.gpx;70;;15114;10782;73030.70313;17.5;6.77339077;834.93396;834.934021;531.9000244;811;34.79999924;0;;;;;;;;154.3383026;1855.440674;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3307344121;16.04.2020 13:57;Study-break- schnÃ¤u bÃ¤ntu;Radfahrt;;4475;23,21;;;FALSCH;;;activities/3307344121.gpx;70;;4475;3396;23218.09961;17.79999924;6.83689642;476.2216492;476.2219849;523.2000122;938.2999878;19;0;;;;;;;;196.6848755;744.7556152;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/AC577ECA-5959-4A0F-B485-DC5F35917733.jpg
3316822100;18.04.2020 13:36;Schloufig;Lauf;;7814;9,95;;;FALSCH;;;activities/3316822100.gpx;70;;7814;2909;9952.700195;6.699999809;3.421347618;137.8003235;137.8999939;491.1000061;557.7999878;48.59999847;-0.001004752;;;;;;;;;900.0093384;;;;;;;;;;;;;;;;0;;1;10464.2998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3320338245;19.04.2020 08:32;stoubig;Radfahrt;;7226;49,74;;;FALSCH;;;activities/3320338245.gpx;70;;7226;6739;49740.10156;18.5;7.380931854;679.4889526;680.9890137;448.2000122;725;27.29999924;-0.003015676;;;;;;;;171.5406342;1288.956543;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3325914432;20.04.2020 08:22;usklickt;Radfahrt;;17432;90,92;;;FALSCH;;;activities/3325914432.gpx;70;;17432;13461;90924.20313;17.10000038;6.754639149;1337.60791;1338.910034;508.3999939;1114.599976;19.29999924;-0.001429762;;;;;;;;145.2507782;2180.074463;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3341364369;23.04.2020 14:06;Fahrt am Nachmittag;Radfahrt;;6438;23,74;;;FALSCH;;;activities/3341364369.gpx;70;;6438;4243;23743.19922;18.10000038;5.595851898;509.8766479;509.8770142;505.7999878;938.2999878;16.89999962;0;;;;;;;;143.2454681;677.6842041;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3346790038;24.04.2020 13:45;In remembrance...;Radfahrt;;12635;76,85;;;FALSCH;;;activities/3346790038.gpx;70;;12635;11347;76854.60156;21.5;6.77312088;1379.325928;1379.329956;516.2000122;975.5999756;50;0;;;;;;;;171.5165253;2170.016846;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3356569600;26.04.2020 07:57;Steil, wunderschÃ¶n und unverhofft ;Radfahrt;;23046;135,38;;;FALSCH;;;activities/3356569600.gpx;70;;23046;19458;135382.5938;18;6.957683086;2000.916992;2002.02002;428.7000122;1268.900024;49.59999847;-0.000812512;;;;;;;;162.3226624;3521.706299;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/22DFC9BA-76F4-41B0-9872-564D65C6A8A7.jpg|media/20F208E5-BF17-47E7-B79B-5FBC7A63CE5B.jpg
3396468652;04.05.2020 08:05;Aues isch schÃ¶n;Radfahrt;;21178;100,79;;;FALSCH;;;activities/3396468652.gpx;70;;21178;17133;100797.3984;20.20000076;5.883231163;1312.632935;1310.829956;508.3999939;1158.400024;43.5;0.00178576;;;;;;;;118.9213257;2271.782959;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/0792FF54-05F3-43A8-9F0C-907FB947778B.jpg|media/CD065578-7657-4C13-9B20-F0C73833AC81.jpg
3409126523;06.05.2020 14:44;Lost i.E.;Radfahrt;;11311;78,08;;;FALSCH;;;activities/3409126523.gpx;70;;11311;10637;78080.79688;17.39999962;7.340490818;850.2562256;849.0560303;549.7999878;922.2000122;25.70000076;0.001536869;;;;;;;;157.0668182;1862.854614;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3413660431;07.05.2020 07:26;Snackattack;Radfahrt;;30053;129,38;;;FALSCH;;;activities/3413660431.gpx;70;;30053;20308;129383;19.5;6.371036053;2086.03833;2084.639893;429.3999939;1589.699951;31;0.001082059;;;;;;;;149.3487549;3381.772217;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/E8369AAB-51C5-49E1-A99A-7A5743FA8405.jpg|media/CEBA7A47-A93A-42DC-A17D-889ECE6CA9CE.jpg|media/A1D50866-D297-42B5-800D-E1C835522A8F.jpg
3425139364;09.05.2020 13:36;Wie hesch?;Radfahrt;;8601;43,46;;;FALSCH;;;activities/3425139364.gpx;70;;8601;6229;43466.10156;17.5;6.978022099;574.9370728;574.9370117;482.6000061;696.5999756;19.79999924;0;;;;;;;;155.9649811;1083.229126;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3445390168;13.05.2020 16:02;Salsare;Lauf;;2961;8,41;;;FALSCH;;;activities/3445390168.gpx;70;;2961;2427;8409.299805;14.39999962;3.46489501;130.965744;122.9660034;490.1000061;557.7999878;44.09999847;0.095132768;;;;;;;;;767.6436157;;;;;;;;;;;;;;0;;0;;1;8925.299805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3460810417;16.05.2020 13:54;More to follow;Radfahrt;;5803;28,70;;;FALSCH;;;activities/3460810417.gpx;70;;5803;4637;28705.30078;16.5;6.190489769;594.993103;595.0930176;505.5;941.5;21.79999924;-0.000348368;;;;;;;;152.8056793;790.0459595;;;;;;;;;;;;;;;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3467501967;17.05.2020 06:15;No more to follow ;Radfahrt;;36612;204,63;;;FALSCH;;;activities/3467501967.gpx;70;;36612;28194;204635.5938;21.20000076;7.258125782;2564.92627;2565.429932;517.5;1950.900024;48.70000076;-0.000244337;;;;;;;;167.4140472;5262.878418;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;media/184D6A84-6501-423A-9563-600CA783E187.jpg|media/C048976B-DC5F-479D-A7F9-6EAAAFF71474.jpg|media/76DA3C67-01A1-46FD-8C79-F9CC9E4F8FFF.jpg
3494522888;22.05.2020 14:19;Dove ci sono soltanto due ;Radfahrt;;12665;70,58;;;FALSCH;;;activities/3494522888.gpx;;;12665;11195;70580;19;6.304600239;1400.077637;1272.47998;527.5;1543;37.20000076;0.180787757;;;;;;;;155.9563751;1946.709106;;;;;;;;;;;;;;0;;0;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3504965303;24.05.2020 10:54;ðŸ™ŒðŸ¼ðŸ™ŒðŸ¼ðŸ™ŒðŸ¼ðŸ™ŒðŸ¼ðŸ™ŒðŸ¼ðŸ™ŒðŸ¼;Radfahrt;;19088;95,39;;;FALSCH;;;activities/3504965303.gpx;;;19088;13403;95394.60156;19;7.117406368;1258.599243;1133.800049;431.2999878;684.5999756;26.79999924;0.130825013;;;;;;;;167.6148987;2504.896484;;;;;;;;;;;;;;0;;0;;1;;1590314368.0;2.0;14.8100004196167;14.8100004196167;8.779999732971191;0.6700000166893005;1031.699951171875;1.059999942779541;1.2799999713897705;52.0;0.0;1590291968.0;1590347520.0;0.07000000029802322;;;0.0;;0.800000011920929;16093.0;4.0;348.3999938964844;;;;;;;;;;;;;;;;media/8F9FA042-AE63-4EE9-9D82-CBD729C18381.jpg
3510804516;25.05.2020 17:16;Luna llena;Lauf;;5145;11,61;;;FALSCH;;;activities/3510804516.gpx;;;5145;3316;11615.7998;6.599999905;3.502955437;239.330246;237.0299988;485.2999878;559.7999878;48.70000076;0.019800616;;;;;;;;;1087.738159;;;;;;;;;;;;;;0;;0;;1;12647;1590425984.0;1.0;19.3799991607666;19.3799991607666;9.880000114440918;0.5400000214576721;1028.800048828125;3.759999990463257;7.25;37.0;0.0;1590378368.0;1590433920.0;0.10000000149011612;;;0.0;;0.03999999910593033;16093.0;1.0;343.0;;;;;;;;;;;;;;;;
3521757735;27.05.2020 15:47;Babaganoush;Radfahrt;;11132;69,39;;;FALSCH;;;activities/3521757735.gpx;;;11132;10214;69392.20313;21.10000038;6.793831825;953.6052246;951.4050293;497.3999939;836;46.40000153;0.003170385;;;;;;;;150.9507294;1719.12207;;;;;;;;;;;;;;;;0;;1;;1590591616.0;2.0;21.969999313354492;21.969999313354492;3.799999952316284;0.30000001192092896;1029.0;3.9000000953674316;5.400000095367432;35.0;0.0;1590551040.0;1590606848.0;0.17000000178813934;;;0.0;;0.3199999928474426;16093.0;3.0;344.0;;;;;;;;;;;;;;;;
3526308059;28.05.2020 06:47;Lets call it a day;Radfahrt;;34771;167,23;;;FALSCH;;;activities/3526308059.gpx;;;34771;23838;167237.2031;23.5;7.015571594;2939.199951;2902.199951;584.7999878;1909.400024;44.40000153;0.022124264;;;;;;;;158.7837677;4220.378906;;;;;;;;;;;;;;0;;0;;1;;1590645632.0;2.0;10.850000381469727;10.850000381469727;3.880000114440918;0.6200000047683716;1028.699951171875;0.9900000095367432;1.8600000143051147;81.0;0.0;1590637440.0;1590693248.0;0.20000000298023224;;;0.0;;0.3199999928474426;16093.0;1.0;340.70001220703125;;;;;;;;;;;;;;;;media/391FCD51-BD4C-4262-88F8-68669651D60F.jpg|media/417FA3D0-577C-4DAB-943C-F15CF27BAE4A.jpg
3541202180;31.05.2020 08:58;MÃ¼hleberg (@rufi);Radfahrt;;10672;49,80;;;FALSCH;;;activities/3541202180.gpx;;;10672;8612;49804.19922;18.39999962;5.783116817;625.1176147;621.617981;482.6000061;679.4000244;21.20000076;0.00702752;;;;;;;;113.0519485;1085.568237;;;;;;;;;;;;;;0;;0;;1;;1590912000.0;1.0;14.520000457763672;14.520000457763672;7.329999923706055;0.6200000047683716;1017.0999755859375;2.569999933242798;3.799999952316284;43.0;0.00989999994635582;1590896512.0;1590952704.0;0.3100000023841858;;;0.009999999776482582;5.0;0.0;16093.0;4.0;361.0;;;;;;;;;;;;;;;;media/57A36C41-D3DF-4407-93BF-DD2ADE1B2DCF.jpg
3588826446;09.06.2020 16:31;tsset id t;Lauf;;2847;7,49;;;FALSCH;;;activities/3588826446.gpx;;;2847;2127;7494.700195;7.400000095;3.523601294;125.4170074;124.9169998;496.3999939;559.7999878;49.59999847;0.006671381;;;;;;;;;685.6009521;;;;;;;;;;;;;;0;;0;;1;7971.399902;1591718400.0;5.0;13.350000381469727;13.350000381469727;10.829999923706055;0.8500000238418579;1012.7000122070312;1.7599999904632568;2.5999999046325684;23.0;0.4999000132083893;1591673856.0;1591730688.0;0.6399999856948853;;;0.5099999904632568;5.0;0.9100000262260437;14215.0;2.0;346.6000061035156;;;;;;;;;;;;;;;;
3598828185;11.06.2020 14:32;SchÃ¼tzehuus sei Dank;Radfahrt;;7304;30,83;;;FALSCH;;;activities/3598828185.fit;;;7304;4590;30832.19922;19.29999924;6.717255116;550;565;490.7999878;919.2000122;47.09999847;-0.013622122;;;;;;;;160.8097076;823.0014648;;;;;;;;;;;;;;;;0;;1;;1591884032.0;2.0;19.610000610351562;19.610000610351562;11.149999618530273;0.5799999833106995;1006.0999755859375;2.8399999141693115;3.259999990463257;40.0;0.1136000007390976;1591846656.0;1591903616.0;0.699999988079071;;;0.11999999731779099;5.0;0.3799999952316284;16093.0;5.0;356.20001220703125;;;;;;;;;;;;;;;;
3602702948;12.06.2020 11:15;calma calma;Radfahrt;;8353;57,98;;;FALSCH;;;activities/3602702948.gpx;;;8353;8043;57982.30078;18.29999924;7.209038734;962.4852295;962.4849854;527.5;977.7999878;20.39999962;0;;;;;;;;149.7734985;1343.156006;;;;;;;;;;;;;;0;;0;;1;;1591959552.0;2.0;21.6200008392334;21.6200008392334;12.6899995803833;0.5699999928474426;1005.7999877929688;1.5099999904632568;2.450000047683716;347.0;0.009399999864399433;1591932928.0;1591990016.0;0.7400000095367432;;;0.019999999552965164;5.0;0.6200000047683716;16093.0;6.0;335.79998779296875;;;;;;;;;;;;;;;;media/0fcfc187-2d4a-462c-b4c8-6715b74425f0.jpg
3619861399;15.06.2020 17:32;bisch du nur das, wo ig i dir gseh;Lauf;;3035;9,54;;;FALSCH;;;activities/3619861399.gpx;;;3035;2745;9547.900391;7;3.478287697;125.9627991;124.5630035;488.2999878;559.7999878;46.70000076;0.01466291;;;;;;;;;862.2089844;;;;;;;;;;;;;;0;;0;;1;10024.7998;1592240384.0;3.0;17.110000610351562;17.110000610351562;12.779999732971191;0.7599999904632568;1018.4000244140625;1.440000057220459;1.440000057220459;119.0;0.11509999632835388;1592192128.0;1592249344.0;0.8299999833106995;;;0.15000000596046448;5.0;0.9399999976158142;16093.0;1.0;343.70001220703125;;;;;;;;;;;;;;;;
3634666934;18.06.2020 16:26;free KOM's;Lauf;strava strugglesðŸ˜ž;4171;9,57;;;FALSCH;;;activities/3634666934.gpx;;;4171;2568;9571.599609;22.39999962;3.727258682;127.4155807;127.1159973;488.2999878;559.7999878;43.40000153;0.003134272;;;;;;;;;859.3707275;;;;;;;;;;;;;;0;;0;;1;9991.799805;1592496000.0;5.0;16.15999984741211;16.15999984741211;13.800000190734863;0.8600000143051147;1014.5;1.090000033378601;2.0899999141693115;313.0;0.41339999437332153;1592451328.0;1592508544.0;0.9200000166893005;;;0.4000000059604645;5.0;0.8299999833106995;16093.0;2.0;355.3999938964844;;;;;;;;;;;;;;;;
3639471647;19.06.2020 17:20;otherside;Lauf;;2297;7,47;;;FALSCH;;;activities/3639471647.gpx;;;2297;1992;7469.100098;8.600000381;3.749548197;69.35853577;69.5585022;496.7000122;557.4000244;49.09999847;-0.002677699;;;;;;;;;663.5056152;;;;;;;;;;;;;;0;;0;;1;7714.5;1592585984.0;5.0;17.059999465942383;17.079999923706055;14.75;0.8600000143051147;1018.9000244140625;1.4600000381469727;1.4600000381469727;139.0;0.41609999537467957;1592537728.0;1592594944.0;0.949999988079071;;;0.36000001430511475;5.0;0.6499999761581421;13454.0;1.0;348.79998779296875;;;;;;;;;;;;;;;;
3649465620;21.06.2020 08:10;chopfrÃ¤chnerei;Radfahrt;;23673;81,06;;;FALSCH;;;activities/3649465620.fit;;;23673;13121;81065.29688;19.29999924;6.178286552;2100;2089;574.7999878;1848;41.40000153;0.00789487;;;;;;;;179.2857513;2622.938965;;;;;;;;;;;;;;0;;0;;1;;1592726400.0;1.0;13.420000076293945;13.420000076293945;9.399999618530273;0.7699999809265137;1021.5999755859375;1.440000057220459;2.799999952316284;330.0;0.0;1592710528.0;1592767616.0;0.019999999552965164;;;0.0;;0.18000000715255737;16093.0;4.0;332.6000061035156;;;;;;;;;;;;;;;;media/b264ba42-4927-460a-993f-d8c5c4ac9e1a.jpg|media/cf245db5-fdd0-4819-b2af-68878ea0ef5b.jpg
3655232406;22.06.2020 17:02;chopf lÃ¼ftÃ¤;Radfahrt;;7236;49,00;;;FALSCH;;;activities/3655232406.fit;;;7236;7037;49005.30078;16.5;6.963947773;632.1011353;632.2009888;508.2000122;936.7000122;15.5;-0.00020406;;;;;;;;136.518158;1071.155029;;;;;;;;;;;;;;0;;0;;1;;1592845184.0;1.0;22.889999389648438;22.889999389648438;14.640000343322754;0.6000000238418579;1022.2000122070312;3.1500000953674316;5.46999979019165;28.0;0.04879999905824661;1592797056.0;1592854144.0;0.05000000074505806;;;0.009999999776482582;5.0;0.30000001192092896;16093.0;1.0;312.29998779296875;;;;;;;;;;;;;;;;
3670660425;25.06.2020 16:08;geng gÃ¤rn gurnigel;Radfahrt;;11949;79,50;;;FALSCH;;;activities/3670660425.gpx;;;11949;11190;79501.29688;20.89999962;7.104673862;1457.207886;1457.810059;523.7999878;1595.599976;23.29999924;-0.000754705;;;;;;;;182.4969482;2276.987793;;;;;;;;;;;;;;0;;0;;1;;1593100800.0;1.0;27.389999389648438;27.770000457763672;15.949999809265137;0.5;1015.0;1.4800000190734863;2.3399999141693115;2.0;0.021700000390410423;1593056256.0;1593113344.0;0.1599999964237213;;;0.019999999552965164;5.0;0.11999999731779099;16093.0;2.0;316.29998779296875;;;;;;;;;;;;;;;;media/464b4171-c613-49dd-a250-c36e5291b91d.jpg|media/ccaa1b52-2b3c-4092-bccb-1be4991e51da.jpg
3685671171;28.06.2020 11:25;sicher GGG;Radfahrt;;11547;52,27;;;FALSCH;;;activities/3685671171.fit;;;11547;8310;52271.89844;17.60000038;6.290240765;794;771;476.6000061;786.4000244;43;0.03137441;;;;;;;;129.441391;1199.35498;;;;;;;;;;;;;;0;;0;;1;;1593341952.0;2.0;23.0;23.0;15.399999618530273;0.6200000047683716;1017.2999877929688;2.7799999713897705;6.070000171661377;279.0;0.0;1593315584.0;1593372544.0;0.27000001072883606;;;0.0;;0.4699999988079071;16093.0;7.0;302.3999938964844;;;;;;;;;;;;;;;;media/a6b2072d-0920-4daf-97c3-bf0c3eac744b.jpg
3694226275;30.06.2020 16:26;efficiency losses;Radfahrt;;7682;44,67;;;FALSCH;;;activities/3694226275.gpx;;;7682;6835;44673;18.10000038;6.535918236;511.2259521;526.9260254;510.1000061;799.5999756;28.39999962;-0.035144269;;;;;;;;161.730072;1232.54834;;;;;;;;;;;;;;0;;0;;1;;1593532800.0;1.0;25.18000030517578;25.18000030517578;14.579999923706055;0.5199999809265137;1013.5999755859375;2.619999885559082;3.619999885559082;263.0;0.0;1593488384.0;1593545344.0;0.3400000035762787;;;0.0;;0.20999999344348907;16093.0;2.0;310.1000061035156;;;;;;;;;;;;;;;;
3712949321;04.07.2020 14:49;magic;Radfahrt;;4355;30,70;;;FALSCH;;;activities/3712949321.gpx;;;4355;4310;30706.69922;19.70000076;7.124524593;406.6771545;405.5769958;492.5;691.4000244;17.29999924;0.00358228;;;;;;;;141.3004608;697.9442749;;;;;;;;;;;;;;0;;0;;1;;1593871232.0;2.0;24.260000228881836;24.260000228881836;11.859999656677246;0.46000000834465027;1020.2000122070312;2.3399999141693115;2.7899999618530273;225.0;0.0;1593834240.0;1593890944.0;0.49000000953674316;;;0.0;;0.6899999976158142;16093.0;4.0;318.8999938964844;;;;;;;;;;;;;;;;
3715585297;05.07.2020 05:25;camp ride;Radfahrt;;11237;73,44;;;FALSCH;;;activities/3715585297.gpx;;;11237;10774;73441;17;6.816502571;1405.651001;629.4500122;529.9000244;1358.5;25;1.056902766;;;;;;;;192.7362213;2315.3396;;;;;;;;;;;;;;0;;0;;1;;1593925248.0;1.0;13.25;13.25;11.239999771118164;0.8799999952316284;1021.7000122070312;1.3799999952316284;1.9299999475479126;187.0;0.0;1593920640.0;1593977344.0;0.5199999809265137;;;0.0;;0.019999999552965164;16093.0;0.0;303.8999938964844;;;;;;;;;;;;;;;;
3740509076;10.07.2020 08:29;au revoir;Radfahrt;;9864;69,30;;;FALSCH;;;activities/3740509076.gpx;;;9864;8323;69304.60156;17.10000038;8.326877594;407.7423706;1153.041992;529.9000244;1302.300049;18.79999924;-1.075397611;;;;;;;;129.7587128;1204.182373;;;;;;;;;;;;;;0;;0;;1;;1594368000.0;2.0;18.799999237060547;18.799999237060547;9.539999961853027;0.550000011920929;1016.7000122070312;1.3700000047683716;2.5;190.0;0.0;1594352896.0;1594409088.0;0.6800000071525574;;;0.0;;0.7599999904632568;16093.0;3.0;303.0;;;;;;;;;;;;;;;;
3753745522;12.07.2020 14:05;flying;Radfahrt;;8215;49,85;;;FALSCH;;;activities/4010222153.fit.gz;;;8215;7573;49854.5;17.20000076;6.583190441;1085;961;519.7999878;971;29.39999962;0.271991491;;;;;;;;180.8970642;2391;;25;;;;;;;;;;;;;;0;;1;;1594562432.0;1.0;24.1299991607666;24.1299991607666;10.630000114440918;0.4300000071525574;1022.5;4.440000057220459;5.900000095367432;47.0;0.0;1594525824.0;1594581888.0;0.7400000095367432;;;0.0;;0.09000000357627869;16093.0;6.0;316.70001220703125;;;;;;;;;;;;;;;;
